,DATE,Tavg_mean,Havg_mean,Vdef_mean,Hdeg_mean,Cdeg_mean,Wspd_mean,Atot_mean,Rain_sum,Savg_mean,Bavg_mean,Tr05_mean,Tr25_mean,Tr60_mean,MODIS_EVI,LSWI
6,2000-02-18,52.10875,71.93625,4.46,12.165,0.0,14.493750000000002,13.258750000000001,1.06,50.37625,50.815,1.8636,1.5814,1.5041,0.254,-0.111
7,2000-02-26,48.712500000000006,66.6175,5.255,16.66875,0.0,12.51125,14.832384578772013,0.78,49.21875,49.431250000000006,1.6717374999999999,1.5706625,1.4914,0.211,-0.136
8,2000-03-05,50.037499999999994,72.90625,4.11375,14.2575,0.0,13.4975,17.769999999999996,0.71,51.34375,51.301249999999996,1.56245,1.5574,1.4786625,0.231,-0.092
9,2000-03-13,47.8825,81.58250000000001,3.14125,15.82625,0.0,10.4275,12.791250000000002,0.9500000000000001,50.057500000000005,49.9775,1.5948875,1.5475249999999998,1.47165,0.17,-0.205
10,2000-03-21,57.95,75.16625,5.154999999999999,6.97,0.0,10.1175,16.6675,2.39,56.53125,56.36875,1.5075125,1.5317500000000002,1.465475,0.187,-0.206
11,2000-03-29,50.39,75.42750000000001,4.470000000000001,15.1525,0.31125,11.225,15.85375,1.31,53.35625,52.09125,1.5124,1.518875,1.4628125,0.217,-0.145
12,2000-04-06,55.47125,70.68875,5.16375,9.377500000000001,0.0,12.2325,19.253749999999997,0.29000000000000004,57.536249999999995,57.78,1.63705,1.5070000000000001,1.4625624999999998,0.203,-0.178
13,2000-04-14,59.522499999999994,74.75,5.748749999999999,7.27,1.42875,12.63125,23.033749999999998,0.37,61.44,62.1225,1.8176875,1.5060625,1.461225,0.256,1.003
14,2000-04-22,61.10125,71.14625000000001,6.44125,4.51375,0.0,9.54,22.481250000000003,0.45,63.48625,65.01625,2.5211625,1.7241125,1.4658625,0.337,-0.039
15,2000-04-30,64.11375000000001,80.13779276544068,5.05125,4.05875,3.30125,9.463750000000001,15.38465373631604,2.14,63.5075,65.18375,1.62345,1.652675,1.4592375,0.43,0.117
16,2000-05-08,66.85125,70.66375000000001,7.534999999999999,2.73875,3.77625,14.7225,25.785000000000004,0.43,67.92625,71.755,2.0173625,1.6238000000000001,1.4585625,0.491,1.003
17,2000-05-16,70.7835523721146,66.9555142551469,10.45375,1.36625,7.23625,12.320958649964378,24.471134578772016,0.43,67.46349557779588,72.30286109422494,2.682875,2.03925625,1.570531206364906,0.512,0.16
18,2000-05-24,76.08,69.83625,11.24625,0.0,10.91375,12.225,24.994884578772016,1.87,72.33625,76.71125,2.003,2.198975,1.6109,0.56,0.216
19,2000-06-01,70.44749999999999,74.67875000000001,7.5424999999999995,0.0,6.2075,9.945,23.26625,0.7100000000000001,71.37,74.72749999999999,2.161225,2.3643375,1.9449375000000002,0.571,0.226
20,2000-06-09,74.53125,76.17249999999999,8.08625,0.0,9.46625,14.508750000000001,20.622500000000002,0.28,72.25874999999999,77.33,2.3633,2.7373374999999998,2.237725,0.55,0.256
21,2000-06-17,72.54625,85.48625,5.016249999999999,0.47375,8.60625,11.258750000000001,17.3275,4.37,70.6925,73.10625,1.5960625000000002,1.6856375,2.1427624127298115,0.435,0.143
22,2000-06-25,73.2325,85.36125000000001,4.775,0.0,8.728750000000002,8.90875,17.465,1.71,72.73500000000001,74.92750000000001,1.4885000000000002,1.5617750000000001,1.5767875,0.551,0.241
23,2000-07-03,81.13,67.97,13.37875,0.0,16.31125,12.651250000000001,27.043634578772014,0.06,75.74374999999999,83.22625000000001,1.875025,1.5956625,1.5590875,0.615,-1.37
24,2000-07-11,82.5075,63.07125,16.405,0.0,16.91,8.61,26.666249999999998,0.53,77.88250000000001,86.12625,2.468175,2.147075,1.618825,0.606,0.232
25,2000-07-19,76.50750000000001,71.7475,10.557500000000001,0.0,11.728749999999998,10.0425,26.07875,1.77,75.87125,80.95750000000001,1.83425,2.1138125,1.9997875,0.56,0.235
26,2000-07-27,76.25625,70.26375,11.295,0.0,11.598749999999999,7.925,24.275,0.06999999999999999,75.13,82.22,2.2616,2.1919874999999998,2.24065,0.521,0.168
27,2000-08-04,85.41749999999999,50.7025,22.81875,0.0,20.365000000000002,10.78375,26.1725,0.0,77.94624999999999,86.86625,3.1380749999999997,2.7059999999999995,2.623725,0.448,0.256
28,2000-08-12,83.18875,53.7,21.61625,0.0,18.40375,9.695,26.00125,0.35,78.3375,86.28875,3.3187375,3.5736625,3.3802624999999997,0.457,0.149
29,2000-08-20,85.3625,43.12875,26.54,0.0,20.4225,10.05625,24.432384578772016,0.0,77.775,86.3,3.3482000000000003,3.4998562499999997,3.4146312063649056,0.397,0.097
30,2000-08-28,86.99125000000001,38.215,31.091250000000002,0.0,22.205,8.7075,24.067500000000003,0.0,78.96625,86.88749999999999,3.7514,3.8116250000000003,3.6387875,0.355,0.06
31,2000-09-05,81.2425,52.6575,19.99375,0.0,16.509999999999998,10.76375,22.646250000000002,0.05,78.05125,84.59,3.7891624999999998,3.8422375,3.6738375000000003,0.346,0.05
32,2000-09-13,74.025,40.93875,20.32,0.2575,8.752500000000001,10.348749999999999,22.912499999999998,0.0,74.11874999999999,80.05,3.82125,3.869675,3.70075,0.258,-0.002
33,2000-09-21,61.058749999999996,63.85375,9.31625,6.5675,2.50375,11.19,18.31875,0.16,66.4325,69.53875000000001,3.8362625,3.8924000000000003,3.72015,0.289,-0.002
34,2000-09-29,68.6375,49.13625,15.067499999999999,2.0900000000000003,6.5875,13.62875,18.475,0.0,68.28625,72.69749999999999,3.825375,3.8959375,3.7403250000000003,0.304,0.023
35,2000-10-07,54.18249999999999,51.368750000000006,7.63,12.715,1.5587499999999999,11.9725,15.355,0.04,60.271249999999995,61.72625,3.89665,3.9167625,3.7528,0.255,-0.019
36,2000-10-15,61.885000000000005,84.1325,3.80625,2.50375,0.1275,7.464999999999999,10.4,2.1100000000000003,63.02125,64.72625,2.3420625,3.89425,3.7516625,0.189,-0.112
37,2000-10-23,65.2825,87.58625,3.1025,0.40875,1.73625,11.442499999999999,9.67125,5.3,64.60125,64.765,1.509275,1.7062125000000001,2.20335,0.117,-0.288
38,2000-10-31,53.9125,82.95875000000001,3.11625,11.765,0.74,10.66375,6.96875,0.7000000000000001,60.27125,57.30875,1.5202624999999999,1.5744375000000002,1.5583749999999998,0.151,-0.258
39,2000-11-08,35.86875,78.07624999999999,1.8849999999999998,28.20375,0.0,9.67,9.83625,0.78,47.37625,41.8425,1.52905,1.5575,1.5404125,0.125,-0.283
40,2000-11-16,37.54625,73.68375,2.26625,26.88125,0.0,7.7675,10.45375,0.31,44.73,42.40875,1.5624,1.5492374999999998,1.5310375,0.122,-0.287
41,2000-11-24,40.42,72.97874999999999,2.77625,23.40625,0.0,9.17875,10.370000000000001,0.68,45.457499999999996,43.40625,1.545525,1.540175,1.5205125000000002,0.135,-0.249
42,2000-12-02,36.70125,77.66874999999999,2.0225,27.965,0.0,8.90375,8.33375,0.02,42.38875,40.61125,1.5722125,1.5341375,1.5143624999999998,0.122,-0.282
43,2000-12-10,24.335,82.57750000000001,0.75,41.82625,0.0,10.715,7.487500000000001,0.7,38.39875,35.64875,1.5864624999999999,1.5334375,1.50765,0.035,0.443
44,2000-12-18,28.595,71.78375,1.83,36.53,0.0,11.44845864996438,9.97875,0.02,36.495000000000005,34.31375,1.5939875000000001,1.5312000000000001,1.4989249999999998,0.111,-0.232
45,2000-12-26,22.918333333333333,87.89833333333333,0.6016666666666667,43.065,0.0,8.41216793319085,7.361666666666667,0.31,35.205000000000005,32.405,1.6504333333333332,1.5255166666666666,1.4909166666666664,0.064,0.392
46,2001-01-01,33.12625,78.71375,1.8912500000000003,30.74375,0.0,7.61875,10.594999999999999,0.77,35.8775,33.698750000000004,1.5549375,1.5244875000000002,1.484525,0.128,-0.228
47,2001-01-09,37.2625,83.5675,1.6112499999999998,26.215000000000003,0.0,10.11625,7.98125,0.13,39.1325,38.715,1.5504875,1.5199875,1.481525,0.112,-0.255
48,2001-01-17,32.12125,79.42125000000001,1.5687499999999999,32.60125,0.0,8.776250000000001,10.399999999999999,0.14,37.261250000000004,36.07625,1.6591625,1.5166499999999998,1.4780250000000001,0.128,-0.244
49,2001-01-25,36.06,76.67625,2.125,29.206250000000004,0.0,10.884417299928758,9.765,1.5699999999999998,38.68,37.7775,1.555825,1.51685,1.4752125,0.129,-0.249
50,2001-02-02,41.53125,76.94375,2.66125,23.62375,0.0,11.83095864996438,11.648634578772013,0.77,41.03125,41.46875,1.5405625,1.5139125,1.4732625000000001,0.124,-0.253
51,2001-02-10,34.5325,86.1925,0.89,30.08625,0.0,10.835,8.7725,0.1,40.485,39.821250000000006,1.5356625,1.5089125,1.4707,0.188,-0.123
52,2001-02-18,40.735,83.4625,1.85125,24.31125,0.0,11.271249999999998,10.626134578772014,1.6300000000000001,41.59,41.3675,1.5477875,1.5091875000000001,1.4703125000000001,0.127,-0.178
53,2001-02-26,39.0175,81.64375,2.1862500000000002,25.06875,0.0,8.657499999999999,12.161249999999999,0.17,41.84,42.39875,1.5208125,1.5067874999999997,1.4679625,0.138,-0.254
54,2001-03-06,47.4675,75.1175,3.5725000000000002,17.895000000000003,0.0,9.2475,15.152500000000002,0.5,45.698750000000004,47.6825,1.528525,1.5066125,1.4685000000000001,0.199,-0.166
55,2001-03-14,45.565,70.715,3.9437499999999996,19.30625,0.0,11.004999999999999,15.795,0.12,46.06375,47.53125,1.5282749999999998,1.5041000000000002,1.4674625000000001,0.223,-0.154
56,2001-03-22,44.15625,73.9125,3.015,20.768749999999997,0.0,8.2375,10.75375,0.16999999999999998,47.0775,49.58625,1.5456249999999998,1.5053625,1.46735,0.328,0.002
57,2001-03-30,61.92250000000001,78.96625,4.71125,6.07625,3.4424999999999994,12.748750000000001,15.50625,0.13999999999999999,54.33625,59.071250000000006,1.5544375000000001,1.5079625,1.4722624999999998,0.175,-0.211
58,2001-04-07,64.16499999999999,70.95500000000001,6.75625,4.0525,2.3975,14.44125,19.595,0.26,59.6275,64.8925,1.5601625000000001,1.508225,1.471175,0.178,-0.23
59,2001-04-15,60.0575,70.34125,5.70875,7.02375,1.81875,16.396250000000002,19.2025,0.15,57.69125,63.18875,1.6452624999999999,1.5100250000000002,1.4667750000000002,0.274,-0.022
60,2001-04-23,61.89625000000001,59.94125,9.72875,3.71125,0.21625,10.61875,24.738634578772015,0.0,58.802499999999995,66.31625,1.8191000000000002,1.5172125,1.4702250000000001,0.287,-0.067
61,2001-05-01,66.81625,78.33375000000001,5.9275,1.2225000000000001,3.2737499999999997,12.587499999999999,20.83125,1.76,63.09125,67.7075,1.7187625,1.6561,1.4732375,0.343,-0.046
62,2001-05-09,71.80625,75.28375,7.8825,0.0,6.565,11.945,27.494999999999997,0.02,65.535,74.15,1.9074499999999999,1.62925,1.4726375,0.431,0.053
63,2001-05-17,65.9875,74.85249999999999,6.375000000000001,2.82125,3.7425,9.415,23.54,2.4400000000000004,65.145,69.96375,1.6562999999999999,1.6425625,1.4778,0.531,0.206
64,2001-05-25,67.155,79.5,5.641249999999999,1.53,2.86625,8.22875,23.8825,2.73,64.57,71.19125,1.67305,1.5958,1.476225,0.547,0.194
65,2001-06-02,75.91,77.545,8.00375,0.0,11.07375,10.392499999999998,27.008750000000003,0.0,69.78125,78.4125,1.8063375000000002,1.572525,1.468,0.53,0.267
66,2001-06-10,76.54999999999998,70.82000000000001,10.73875,0.0,10.842500000000001,13.715,26.82125,0.93,70.69125,78.83125,2.02635,1.7545375,1.518075,0.559,0.227
68,2001-06-26,77.4325,72.16749999999999,10.455000000000002,0.0,12.040000000000001,10.1775,25.8575,0.06999999999999999,72.9825,82.215,2.495125,2.1961625,2.3911999999999995,0.365,0.172
69,2001-07-04,86.22,54.035,22.7575,0.0,20.802500000000002,10.30875,28.99625,0.0,76.69,87.9975,3.0335625,2.4193125,2.9466125,0.537,0.195
70,2001-07-12,83.94625,64.9425,16.9875,0.0,19.81625,11.3,23.642500000000002,0.32999999999999996,77.41624999999999,86.22375,2.8983125000000003,2.961525,3.5085125,0.489,0.171
71,2001-07-20,87.99625,51.77375,25.041249999999998,0.0,22.7275,10.067499999999999,27.42875,0.0,79.32375,90.19125,3.59355,3.5780875,3.631475,0.48,0.147
72,2001-07-28,86.24249999999999,55.95375,21.91,0.0,21.2325,10.00875,27.37125,0.6,78.85625,88.03625,3.0039624999999996,3.7417875,3.663275,0.413,0.097
73,2001-08-05,82.41749999999999,62.3225,17.47,0.0,17.792499999999997,6.34875,21.798750000000002,0.6200000000000001,78.375,86.375,3.5588625,3.800675,3.699925,0.343,0.039
74,2001-08-13,80.18,63.85375,16.155,0.0,16.11625,7.63625,24.53375,0.11,76.005,83.53875,3.2406875,3.8056625,3.7008,0.279,-0.071
75,2001-08-21,81.31,63.19500000000001,15.93125,0.0,16.87625,10.00625,21.125,2.52,76.61125,82.53750000000001,2.8831625,3.2504750000000002,3.7324875000000004,0.238,-0.024
76,2001-08-29,74.78,79.33,7.5375000000000005,0.0,11.13625,6.08375,18.948750000000004,0.41000000000000003,74.53999999999999,79.06625,2.009175,2.0904375,3.7011874999999996,0.174,0.198
77,2001-09-06,69.935,67.57875,10.3775,1.11375,5.04375,9.721250000000001,21.587384578772017,0.03,70.54625,75.28125,2.269675,2.2497000000000003,3.6835375,0.346,0.012
78,2001-09-14,71.17375,83.0875,5.2875,0.0,6.9174999999999995,8.278749999999999,13.7425,2.36,70.37375,72.81,2.0050875,2.0270625,3.6418999999999997,0.325,-0.002
79,2001-09-22,62.572500000000005,71.8825,7.18,4.108750000000001,1.7925,8.23625,20.50625,0.0,65.88749999999999,69.63624999999999,1.83365,1.7570125,3.6404875,0.333,-0.005
80,2001-09-30,60.3575,65.03875,8.477500000000001,6.5475,1.7337500000000001,9.83375,18.841250000000002,0.0,62.4875,66.97749999999999,2.167375,2.007875,3.6490875,0.306,-0.04
81,2001-10-08,59.45375,70.7225,5.76125,5.75625,0.49124999999999996,12.2075,13.55,0.61,60.83125,61.23875,1.962125,2.120875,3.648425,0.247,-0.121
82,2001-10-16,60.776250000000005,67.51375,7.234999999999999,5.29875,1.95125,10.30375,16.85875,0.0,58.75,62.272499999999994,1.96095,2.154175,3.6518875,0.246,-0.129
83,2001-10-24,56.085,52.183749999999996,8.649999999999999,8.80625,0.0,12.3675,15.635,0.0,56.96625,59.947500000000005,2.1891249999999998,2.17285,3.6473,0.228,-0.141
84,2001-11-01,60.92881423268763,70.89433553088134,6.2875,3.5825000000000005,0.5375,9.17375,10.84,0.0,60.69125,63.18875,2.2640000000000002,2.190575,3.6362249999999996,0.211,-0.162
85,2001-11-09,59.09861660480223,70.99609978602822,5.79375,4.4087499999999995,0.0,8.64125,8.377384578772013,0.03,58.230000000000004,59.13875,2.361525,2.230975,3.6337874999999995,0.187,-0.223
86,2001-11-17,50.338750000000005,72.32625,3.85125,14.80375,0.0,12.2025,10.2525,0.93,53.98375,51.6375,1.6319875,2.248,3.6330374999999995,0.156,-0.251
87,2001-11-25,38.9,69.50874999999999,3.45375,26.29875,0.0,11.2225,8.565,0.22999999999999998,46.708749999999995,43.5075,1.7257875,2.2034000000000002,3.6477125,0.206,-0.185
88,2001-12-03,48.92375,68.43,4.2675,16.67875,0.13875,11.30875,9.41,0.01,50.1375,49.912499999999994,1.7264875,2.083625,3.650875,0.152,-0.269
89,2001-12-11,42.49,85.7125,1.7287500000000002,22.025,0.0,10.158750000000001,5.9975000000000005,0.32999999999999996,46.23,44.1725,1.624025,2.0615125,3.6578125000000004,0.148,-0.258
90,2001-12-19,36.195,56.78125,3.7475,28.50375,0.0,10.75625,11.76375,0.0,42.178749999999994,40.41375000000001,1.7469999999999999,2.0091375,3.6642875,0.166,-0.244
91,2001-12-27,29.028000000000002,68.374,2.288,35.554,0.0,7.1659999999999995,8.959999999999999,0.12,38.372,36.79600000000001,1.9125,2.0278400000000003,3.6802599999999996,0.135,-0.199
92,2002-01-01,31.94,70.90625,2.55,33.0525,0.0,9.202499999999999,10.325,0.17,36.28375,34.88,1.7245,2.049325,3.6925999999999997,0.135,-0.199
93,2002-01-09,43.832499999999996,52.245000000000005,5.4825,21.06,0.0,11.035,11.39625,0.0,41.848749999999995,42.655,1.7835125,2.011425,3.6898375,0.137,-0.28
94,2002-01-17,38.943749999999994,60.07249999999999,4.04875,25.994999999999997,0.0,11.263750000000002,10.42125,0.06,40.82125,41.075,1.959575,2.0322250000000004,3.6839625,0.15,-0.248
95,2002-01-25,38.4725,65.3625,3.9887499999999996,27.28625,0.0,11.359125949893137,9.92,1.3699999999999999,41.29875,41.19125,1.8580875,1.9310125,3.1264125,0.135,-0.293
96,2002-02-02,37.010000000000005,80.51375,1.9275,27.098750000000003,0.0,9.36375,9.695,0.9199999999999999,39.615,38.50125,1.53685,1.621475,1.587,0.141,-0.239
97,2002-02-10,40.1875,53.557500000000005,4.93125,24.34,0.0,12.10875,15.361249999999998,0.0,39.926249999999996,40.275000000000006,1.5847375,1.5987125,1.5673,0.131,-0.273
98,2002-02-18,47.545,62.59875,5.3525,17.317500000000003,0.0,14.0425,15.309999999999999,0.29,45.15875,48.16,1.599275,1.5922749999999999,1.5526375,0.118,-0.257
99,2002-02-26,29.137499999999996,57.1175,3.5,36.64875,0.0,12.307875949893138,17.887500000000003,0.09999999999999999,37.0225,36.75125,1.7715625,1.5882749999999999,1.5410125,0.131,-0.269
100,2002-03-06,50.511250000000004,53.948750000000004,7.063750000000001,15.879999999999999,0.0,16.56125,18.05375,0.0,44.44125,49.878750000000004,1.7184375,1.5965500000000001,1.535975,0.15,-0.252
101,2002-03-14,46.223749999999995,68.84,4.1025,18.692500000000003,0.0,12.585,12.64375,1.38,46.82625,50.306250000000006,1.7303,1.598575,1.5284875,0.164,-0.224
102,2002-03-22,47.0825,64.725,5.12125,17.84,0.0,14.142499999999998,19.126250000000002,0.0,45.66,49.22625,1.6136875,1.5864,1.5207375,0.182,0.103
103,2002-03-30,50.07625,60.98375,5.6274999999999995,15.585,0.0,12.89875,17.96,0.62,48.948750000000004,54.31375,1.7602125,1.5818625,1.5080874999999998,0.156,-0.248
104,2002-04-07,59.644999999999996,85.51,3.4362500000000002,5.598749999999999,0.69,10.61625,15.93875,2.64,53.61625,57.625,1.54275,1.5740750000000001,1.4978125,0.175,-0.182
105,2002-04-15,65.88874999999999,80.96125,5.08125,3.26875,4.60625,15.629999999999999,18.099769157544028,0.12,61.1175,65.4025,1.5499375,1.5595875000000001,1.483325,0.192,-0.218
106,2002-04-23,61.18,78.1425,4.88125,5.3999999999999995,1.4,12.411249999999999,17.4675,0.78,58.0325,61.926249999999996,1.601725,1.55505,1.481875,0.292,-0.122
107,2002-05-01,66.97375,80.13,5.842499999999999,3.6125,4.9712499999999995,14.030000000000001,19.19875,0.060000000000000005,61.6025,67.85000000000001,1.9216250000000001,1.55875,1.4809375,0.301,-0.096
108,2002-05-09,62.825,74.83999999999999,5.65125,4.25,2.0775,14.45375,17.427500000000002,0.12,61.42875,66.36500000000001,2.304925,1.8834125,1.4851874999999999,0.393,0.006
109,2002-05-17,62.92375,76.6575,5.3075,3.4562500000000003,0.8200000000000001,13.502500000000001,18.738634578772015,1.49,61.03,66.0275,1.7917,1.7809249999999999,1.5703,0.423,0.045
110,2002-05-25,68.39125,81.72375,5.95125,1.3425,4.2775,7.141249999999999,22.48625,0.35000000000000003,64.695,71.625,1.9435250000000002,1.9780375000000001,1.8663125,0.45,0.099
111,2002-06-02,73.5675,80.15,7.00625,0.0,9.08625,12.625,22.805,0.9800000000000001,68.73125,75.54124999999999,1.8194750000000002,2.20195,2.2118,0.514,0.136
112,2002-06-10,73.965,78.04,7.56875,0.0,9.35125,12.67,24.333750000000002,1.49,70.3475,75.85,1.6823875,2.1627,2.359725,0.523,0.143
113,2002-06-18,77.09875,71.73125,10.84125,0.0,11.66875,11.38375,26.676249999999996,0.0,70.77250000000001,79.69999999999999,2.090675,1.9610750000000001,2.4973375,0.503,0.16
114,2002-06-26,76.29750000000001,78.5425,8.46625,0.0,12.02375,10.092500000000001,21.185,0.3,72.66499999999999,81.06875,2.7767625000000002,2.3984125,2.784525,0.467,0.154
115,2002-07-04,79.8625,72.51750000000001,11.94625,0.0,15.206249999999999,8.120000000000001,22.278750000000002,0.01,73.17625000000001,82.1025,3.1891249999999998,2.8831875,3.1533125,0.207,0.171
116,2002-07-12,78.6275,72.6575,11.311250000000001,0.0,13.6675,9.485,24.38375,0.02,74.42124999999999,83.17375,3.5385125,3.4768749999999997,3.4819875,0.47,0.098
117,2002-07-20,83.15375,65.41125,16.44125,0.0,19.465000000000003,11.34125,24.75875,0.19,76.18,85.12625,3.6277999999999997,3.6961875,3.6150249999999997,0.332,-0.024
118,2002-07-28,81.53375,70.94375,13.3475,0.0,17.17125,9.379999999999999,22.10875,0.36,75.8775,83.96875,3.2956624999999997,3.7464500000000003,3.654875,0.327,-0.053
119,2002-08-05,81.92500000000001,63.042500000000004,16.5,0.0,16.50625,8.7225,23.456249999999997,0.1,76.88375,85.77,3.7203375000000003,3.814575,3.712225,0.308,-0.081
120,2002-08-13,80.19624999999999,68.9175,13.7475,0.0,16.125,13.912500000000001,21.73875,0.53,75.17125,81.68875,3.1510625,3.813075,3.7237125000000004,0.296,-0.055
121,2002-08-21,80.85374999999999,68.3475,14.3975,0.0,16.54,10.53125,21.835,1.97,76.40875,82.245,2.8375125,3.5728,3.3821874127298113,0.253,-0.114
122,2002-08-29,79.0175,66.68625,14.19625,0.0,14.695000000000002,7.69625,20.96863457877201,0.0,74.07875,80.84875,2.1242875,2.2862437499999997,3.1479936190947173,0.283,-0.093
123,2002-09-06,75.65625,73.985,10.09375,0.0,11.3275,7.64375,17.576249999999998,0.22,73.55125,79.57624999999999,2.85815,2.4665999999999997,3.6682750000000004,0.306,-0.026
124,2002-09-14,69.245,76.74875,7.651250000000001,0.7025,5.5375000000000005,10.157499999999999,18.85875,4.89,69.27875,71.0075,1.5512375,1.8699875000000001,2.8253875,0.3,-0.059
125,2002-09-22,66.64625,67.42375000000001,9.252500000000001,1.2199999999999998,3.11,7.6225000000000005,20.82125,0.0,65.29249999999999,70.385,1.7252,1.619225,1.5931375,0.305,-0.054
126,2002-09-30,68.27625,69.095,8.47125,2.675,5.1475,11.23625,15.82875,0.36,67.495,70.79875000000001,1.771725,1.738025,1.7168625,0.323,0.016
127,2002-10-08,54.0875,83.0375,2.71875,10.82125,0.0,8.353750000000002,10.2575,2.55,59.52875,57.90625,1.560275,1.63425,1.6054125,0.321,-0.051
128,2002-10-16,52.96625,86.68125,2.18375,11.748750000000001,0.0,8.06625,7.95,1.39,56.44625,55.8725,1.5924125,1.601025,1.561825,0.355,0.009
129,2002-10-24,44.2225,94.5725,0.52125,20.75,0.0,8.6375,4.12,2.33,51.945,49.54375,1.5284125,1.5729374999999999,1.5337749999999999,0.148,0.052
130,2002-11-01,46.2675,78.45750000000001,3.33875,18.10125,0.0,9.86625,9.54625,0.43999999999999995,49.58625,46.900000000000006,1.5379625,1.55495,1.5230875,0.301,-0.09
131,2002-11-09,49.29375,74.455,4.24375,15.095000000000002,0.3025,9.44125,11.93125,0.1,51.458749999999995,50.337500000000006,1.5646875,1.546175,1.5136249999999998,0.225,-0.138
132,2002-11-17,48.463750000000005,64.7975,5.123749999999999,15.533750000000001,0.0,10.2575,13.197384578772015,0.0,49.3,49.45375,1.6910625,1.5456625,1.5046499999999998,0.23,-0.16
133,2002-11-25,38.243750000000006,60.82,3.91375,26.713749999999997,0.0,10.12375,11.26625,0.0,43.94125,42.708749999999995,1.885425,1.5527125000000002,1.504675,0.198,-0.186
134,2002-12-03,34.2725,92.00375,0.625,29.72,0.0,8.991334599857517,5.7675,1.1900000000000002,42.3825,39.86125,1.592,1.5552375,1.4983375,0.315,0.003
135,2002-12-11,46.26625,76.88250000000001,3.2575000000000003,18.46125,0.0,10.45375,7.8462499999999995,0.09000000000000001,45.50875,44.55,1.573525,1.5521375,1.4860625,0.253,-0.086
136,2002-12-19,31.8875,77.56875,1.92,32.59875,0.0,10.326334599857516,8.93,0.96,41.76875,37.802499999999995,1.6054125,1.5466375,1.4792999999999998,0.2,-0.184
137,2002-12-27,41.638,76.08800000000001,2.4560000000000004,23.644,0.0,11.759533839943007,9.453999999999999,0.21000000000000002,41.764,38.775999999999996,1.56046,1.54136,1.47102,0.182,-0.196
138,2003-01-01,39.6525,74.715,2.9225000000000003,24.32,0.0,9.61875,10.0125,0.0,41.02125,39.5,1.5782124999999998,1.53485,1.4657499999999999,0.177,-0.19
139,2003-01-09,34.785000000000004,73.39250000000001,1.99375,31.07875,0.0,10.91625,9.295,0.02,40.493750000000006,40.17375,1.6603875000000001,1.5340625,1.466225,0.267,-0.083
140,2003-01-17,29.98625,62.215,2.7325,34.807500000000005,0.0,11.275,10.84,0.0,37.50375,37.10625,1.7849000000000002,1.5403875,1.4712375,0.202,-0.159
141,2003-01-25,39.16374999999999,72.41,3.37125,25.66375,0.0,12.850000000000001,11.993749999999999,0.0,38.2025,39.791250000000005,1.849475,1.5528375,1.47785,0.245,-0.083
142,2003-02-02,34.79,76.00375,2.3975,30.095,0.0,11.23625,10.436250000000001,0.5800000000000001,40.4975,40.855000000000004,1.8682124999999998,1.5654125,1.4822625,0.219,-0.106
143,2003-02-10,42.28,76.60625,2.9487500000000004,22.064999999999998,0.0,11.3925,12.362499999999999,0.11,41.775000000000006,43.1425,1.5743125,1.5699,1.486325,0.187,-0.192
144,2003-02-18,32.8825,86.60374999999999,1.07875,32.63125,0.0,10.3925,8.9875,0.29000000000000004,40.5625,41.07,1.65115,1.56385,1.4836375,0.193,-0.179
145,2003-02-26,30.576249999999998,90.57875,0.8875000000000001,34.5875,0.0,8.73625,9.1725,0.1,36.11875,37.853750000000005,1.6624125,1.5584125000000002,1.482125,0.196,-0.159
146,2003-03-06,44.715,74.01500000000001,3.6725000000000003,20.55125,0.0,9.47625,16.56,0.09999999999999999,41.79625,46.07375,1.64125,1.5521375,1.47925,0.207,-0.18
147,2003-03-14,54.915,79.48625,4.09375,10.015,0.525,11.19375,13.528749999999999,0.64,50.545,54.386250000000004,1.5773625,1.546775,1.47585,0.198,-0.187
148,2003-03-22,52.1175,64.2525,6.02,13.46,0.09375,13.77625,19.520000000000003,0.42000000000000004,49.67375,53.37125,1.5941375,1.539275,1.4718875000000002,0.21,-0.214
149,2003-03-30,57.965,61.693749999999994,7.6850000000000005,8.14375,0.90625,15.352500000000001,21.6725,0.03,51.728750000000005,57.613749999999996,1.705475,1.5368,1.470675,0.24,-0.124
150,2003-04-07,54.576249999999995,59.81625,8.11625,11.35125,1.05125,11.8975,24.81125,0.0,51.06375,58.068749999999994,2.0858499999999998,1.5541999999999998,1.4733874999999999,0.227,-0.135
151,2003-04-15,60.0875,72.41125,6.0024999999999995,6.463749999999999,0.4475,13.65625,20.20125,1.68,56.60125,60.83,1.646025,1.694825,1.4767125,0.259,-0.12
152,2003-04-23,63.8625,76.6425,6.1899999999999995,3.8775000000000004,2.56125,13.455,22.31125,0.21,57.79375,64.66875,1.7572125,1.6148875,1.4758875,0.31,-0.075
153,2003-05-01,66.9975,73.7425,7.637499999999999,1.4300000000000002,1.9525000000000001,11.786249999999999,20.171134578772016,0.73,61.89875000000001,69.74375,2.11345,1.74383125,1.5793687063649058,0.353,-0.01
154,2003-05-09,68.365,72.5625,7.6575,1.34875,3.62125,10.90125,22.447499999999998,1.78,64.6675,69.65125,1.60245,1.7454125,1.4952,0.428,0.066
155,2003-05-17,64.87625,80.2775,4.845000000000001,2.05875,2.3225,9.31625,18.835,0.16000000000000003,63.902499999999996,68.1875,1.6404375,1.6089625,1.5088375,0.512,0.197
